Topic,Topic_url,Item_description,Rating_out_of_5,Minimum_price,Maximum_price,Review,Item_Url
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Adobe Acrobat Professional DC | Create, edit and sign PDF documents | 1-month Subscription with auto-renewal, PC/Mac",3.9,24.9,0.0,0,www.amazon.com/Adobe-Professional-documents-Subscription-auto-renewal/dp/B07Q6ZPC1Q/ref=zg_bs_software_sccl_6/147-0857712-3105455?pd_rd_i=B07Q6ZPC1Q&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Microsoft Office Home & Business 2021 | One-time purchase for 1 PC or Mac | Download,4.1,219.0,0.0,0,www.amazon.com/Microsoft-Business-One-time-purchase-Download/dp/B09H7F77JR/ref=zg_bs_software_sccl_7/147-0857712-3105455?pd_rd_i=B09H7F77JR&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Microsoft 365 Family | 12-Month Subscription, up to 6 people | Premium Office Apps | 1TB OneDrive cloud storage | PC/Mac Down",4.5,92.9,0.0,0,www.amazon.com/Microsoft-12-month-subscription-Auto-renewal-Download/dp/B07F3SNQT5/ref=zg_bs_software_sccl_8/147-0857712-3105455?pd_rd_i=B07F3SNQT5&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,HP Instant Ink $5 Prepaid Code - The Smart Ink and Toner Subscription Service with big savings passed on to you,4.3,5.0,0.0,0,www.amazon.com/HP-Instant-Prepaid-Delivery-Service/dp/B07RQVY8M7/ref=zg_bs_software_sccl_9/147-0857712-3105455?pd_rd_i=B07RQVY8M7&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Microsoft OEM System Builder DVD | Windоws 10 Home | 64-bit | Intended use for new systems | Upgradable to Windows 11 | Brand,4.5,109.0,0.0,0,www.amazon.com/Microsoft-Builder-Wind%D0%BEws-Intended-Upgradable/dp/B00ZSI7Y3U/ref=zg_bs_software_sccl_10/147-0857712-3105455?pd_rd_i=B00ZSI7Y3U&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Adobe Creative Cloud Photography plan 20 GB (Photoshop + Lightroom) | 1-month Subscription with auto-renewal, PC/Mac",4.1,9.99,0.0,0,www.amazon.com/Adobe-Photography-Photoshop-Subscription-auto-renewal/dp/B07QZB1PMQ/ref=zg_bs_software_sccl_11/147-0857712-3105455?pd_rd_i=B07QZB1PMQ&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"McAfee Total Protection 2022 | 3 Device | Antivirus Internet Security Software | VPN, Password Manager & Dark Web Monitoring ",4.2,19.9,0.0,0,www.amazon.com/McAfee-Total-Protection-Devices-Subscription/dp/B07K98XDX8/ref=zg_bs_software_sccl_12/147-0857712-3105455?pd_rd_i=B07K98XDX8&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Microsoft Windows 11 (USB),4.3,139.0,0.0,0,www.amazon.com/Microsoft-Windows-11-USB/dp/B09V6R9QZZ/ref=zg_bs_software_sccl_13/147-0857712-3105455?pd_rd_i=B09V6R9QZZ&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,WebHR Software Monthly Subscription,0.0,2.0,0.0,0,www.amazon.com/Verge-Inc-Software-Monthly-Subscription/dp/B06Y49QT8H/ref=zg_bs_software_sccl_14/147-0857712-3105455?pd_rd_i=B06Y49QT8H&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,QuickBooks Desktop Pro Plus 2022 Accounting Software for Small Business 1-Year Subscription with Shortcut Guide [PC Download],3.8,249.0,0.0,0,www.amazon.com/QuickBooks-Accounting-Software-Business-Subscription/dp/B09FYJLSSP/ref=zg_bs_software_sccl_15/147-0857712-3105455?pd_rd_i=B09FYJLSSP&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,iFit 1-Month Individual Membership [Digital Subscription],3.9,15.0,0.0,0,www.amazon.com/iFit-1-Month-Individual-Membership-Subscription/dp/B0823GT5JG/ref=zg_bs_software_sccl_16/147-0857712-3105455?pd_rd_i=B0823GT5JG&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Norton 360 for Amazon 2022 Antivirus software for up to 3 Devices with Auto Renewal,4.2,89.9,0.0,0,www.amazon.com/Norton-360-Amazon-Antivirus-software/dp/B085WWWH3C/ref=zg_bs_software_sccl_17/147-0857712-3105455?pd_rd_i=B085WWWH3C&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"McAfee Total Protection 2022 | 5 Device | Antivirus Internet Security Software | VPN, Password Manager, Dark Web Monitoring |",4.3,24.9,0.0,0,www.amazon.com/McAfee-Total-Protection-Device-Download/dp/B07BFRYH2K/ref=zg_bs_software_sccl_18/147-0857712-3105455?pd_rd_i=B07BFRYH2K&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Windows 11 Pro Upgrade, from Windows 11 Home (Digital Download)",3.0,99.9,0.0,0,www.amazon.com/Windows-Upgrade-Home-Digital-Download/dp/B09WCTTXQ6/ref=zg_bs_software_sccl_19/147-0857712-3105455?pd_rd_i=B09WCTTXQ6&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"McAfee AntiVirus Protection 2022 | 1 PC (Windows)| Antivirus Protection, Internet Security Software | 1 Year Subscription | D",4.3,12.9,0.0,0,www.amazon.com/McAfee-AntiVirus-PC-Mac-Download/dp/B07BFRR94X/ref=zg_bs_software_sccl_20/147-0857712-3105455?pd_rd_i=B07BFRR94X&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Adobe | Photoshop Elements 2022 | PC/Mac Disc | Photo Editing Software,4.3,59.9,0.0,0,www.amazon.com/Adobe-Photoshop-Elements-2022-Disc/dp/B09CRTD79F/ref=zg_bs_software_sccl_21/147-0857712-3105455?pd_rd_i=B09CRTD79F&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Adobe Photoshop Elements & Premiere Elements 2022 | PC/Mac Disc,4.5,89.9,0.0,0,www.amazon.com/Adobe-Photoshop-Elements-Premiere-2022/dp/B09CRVGW47/ref=zg_bs_software_sccl_22/147-0857712-3105455?pd_rd_i=B09CRVGW47&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"TurboTax Deluxe 2021 Tax Software, Federal and State Tax Return with Federal E-file [Amazon Exclusive] [PC Download]",4.5,69.9,0.0,0,www.amazon.com/TurboTax-Software-Federal-Exclusive-Download/dp/B09FW199HB/ref=zg_bs_software_sccl_23/147-0857712-3105455?pd_rd_i=B09FW199HB&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Roxio Easy VHS to DVD for Mac | VHS, Hi8, V8 Video to DVD or Digital Converter [Mac Disc]",4.0,36.19,82.48,1213,www.amazon.com/Roxio-Easy-Burning-Video-Capture/dp/B00266PHEK/ref=zg_bs_software_sccl_24/147-0857712-3105455?pd_rd_i=B08KT4W38X&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Adobe Acrobat Professional DC | PDF converter | 12-month Subscription with auto-renewal, PC/Mac",4.3,178.0,0.0,0,www.amazon.com/Adobe-Professional-converter-Subscription-auto-renewal/dp/B07Q4QZGFR/ref=zg_bs_software_sccl_25/147-0857712-3105455?pd_rd_i=B07Q4QZGFR&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Adobe | Photoshop Elements 2022 | Windows PC Code | Software Download | Photo Editing,3.7,59.9,0.0,0,www.amazon.com/Adobe-Photoshop-Elements-2022-Code/dp/B09DCYXF3R/ref=zg_bs_software_sccl_26/147-0857712-3105455?pd_rd_i=B09DCYXF3R&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Norton 360 Deluxe 2022 Antivirus software for 5 Devices with Auto Renewal - Includes VPN, PC Cloud Backup & Dark Web Monitori",4.5,24.9,0.0,0,www.amazon.com/NEW-Norton-360-Deluxe-Monitoring/dp/B07QLYWQRQ/ref=zg_bs_software_sccl_27/147-0857712-3105455?pd_rd_i=B07QLYWQRQ&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Norton 360 Platinum 2022 Antivirus software for 20 Devices with Auto Renewal - 3 Months FREE - Includes VPN, PC Cloud Backup ",4.5,39.9,0.0,0,www.amazon.com/EXCLUSIVE-Norton-360-Platinum-Subscription/dp/B07VGCN1K2/ref=zg_bs_software_sccl_28/147-0857712-3105455?pd_rd_i=B07VGCN1K2&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Bitdefender Total Security - 5 Devices | 1 year Subscription | PC/Mac | Activation Code by email,4.4,19.9,0.0,0,www.amazon.com/Bitdefender-Total-Security-Download-Online/dp/B07CYFFH4H/ref=zg_bs_software_sccl_29/147-0857712-3105455?pd_rd_i=B07CYFFH4H&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Microsoft OEM System Builder DVD | Windоws 10 Pro | 64 BIT | Intended use for new systems | Upgradable to Windows 11 | (DVD F,4.5,143.0,0.0,0,www.amazon.com/Microsoft-Windows-Pro-System-Builder/dp/B00ZSHDJ4O/ref=zg_bs_software_sccl_30/147-0857712-3105455?pd_rd_i=B00ZSHDJ4O&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"AVG Ultimate 2022 | Antivirus+Cleaner+VPN | 5 Devices, 2 Years [PC/Mac/Mobile Download]",4.3,29.9,0.0,0,www.amazon.com/AVG-Ultimate-2015-Year-Download/dp/B00MI3YYS6/ref=zg_bs_software_sccl_1/146-6529648-1733328?pd_rd_i=B00MI3YYS6&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Rosetta Stone Learn UNLIMITED Languages | Lifetime Access - Learn 24 Languages | PC/Mac/iOS/Android Online Code,4.6,189.0,0.0,0,www.amazon.com/Rosetta-Stone-UNLIMITED-Languages-Activation/dp/B082DZBFP7/ref=zg_bs_software_sccl_2/146-6529648-1733328?pd_rd_i=B082DZBFP7&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Adobe Acrobat Pro 2020 | Student & Teacher Edition | PC Code,4.2,142.0,0.0,0,www.amazon.com/Adobe-Acrobat-Student-Teacher-Online/dp/B089P5PFN8/ref=zg_bs_software_sccl_3/146-6529648-1733328?pd_rd_i=B089P5PFN8&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Office 2019 Professional Plus | Lifetime License Validity | Product Keycard | for 1 PC ( not for MacOS ) | Windоws 10 / 11,0.0,0.0,0.0,0,www.amazon.com/Professional-Lifetime-License-Validity-Product/dp/B0B761P75K/ref=zg_bs_software_sccl_4/146-6529648-1733328?pd_rd_i=B0B761P75K&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Ezalink Password Reset Recovery USB for Windows 10, 8.1, 7, Vista, XP | #1 Best Unlocker Software Tool {For Any PC Computer}",4.0,19.9,0.0,0,www.amazon.com/Windows-Password-Recovery-Unlocker-Software/dp/B07DCG76M9/ref=zg_bs_software_sccl_5/146-6529648-1733328?pd_rd_i=B07DCG76M9&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Ezalink Bootable USB for System Repair Recovery Install Restore Boot Fix Flash Drive | 32 & 64 Bit Systems Home & Professiona,3.8,19.8,0.0,0,www.amazon.com/Ezalink-Windows-Recovery-Professional-AntiVirus/dp/B07YYK7VSS/ref=zg_bs_software_sccl_6/146-6529648-1733328?pd_rd_i=B07YYK7VSS&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Window 11 Pro | Full Product | Media: USB | New,0.0,0.0,0.0,0,www.amazon.com/Window-Pro-Full-Product-Media/dp/B0B9HLK7B3/ref=zg_bs_software_sccl_7/146-6529648-1733328?pd_rd_i=B0B9HLK7B3&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Wındоw 10 Pro DVD | English | 32 & 64 Bit | 1 PC | OEM | Original Lifetime License | Easy Free Update to OS Wın 11,0.0,78.9,0.0,0,www.amazon.com/W%C4%B1nd%D0%BEw-English-Original-Lifetime-License/dp/B0B6L8YC4Q/ref=zg_bs_software_sccl_8/146-6529648-1733328?pd_rd_i=B0B6L8YC4Q&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Ralix Windows Emergency Boot Disk - For Windows 98, 2000, XP, Vista, 7, 10 PC Repair DVD All in One Tool (Latest Version)",3.4,12.9,0.0,0,www.amazon.com/Ralix-Windows-Emergency-Boot-Disk/dp/B07ZLGQYPQ/ref=zg_bs_software_sccl_9/146-6529648-1733328?pd_rd_i=B07ZLGQYPQ&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Norton 360 Deluxe 2022 Antivirus software for 3 Devices with Auto Renewal - Includes VPN, PC Cloud Backup & Dark Web Monitori",4.2,29.9,0.0,0,www.amazon.com/NEW-Norton-360-Deluxe-Monitoring/dp/B07Q8JGCSQ/ref=zg_bs_software_sccl_10/146-6529648-1733328?pd_rd_i=B07Q8JGCSQ&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Webroot Internet Security Complete | Antivirus Software 2022 | 5 Device|1 Year Download for PC/Mac/Chromebook/Android/IOS + P,4.6,24.9,0.0,0,www.amazon.com/Webroot-Internet-Antivirus-Protection-Subscription/dp/B07DDL3N69/ref=zg_bs_software_sccl_11/146-6529648-1733328?pd_rd_i=B07DDL3N69&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"McAfee Total Protection 2022 | 5 Device | Antivirus Internet Security Software | VPN, Password Manager, Dark Web Monitoring |",4.5,24.9,0.0,0,www.amazon.com/McAfee-Total-Protection-Device-Activation/dp/B07C65YB6Y/ref=zg_bs_software_sccl_12/146-6529648-1733328?pd_rd_i=B07C65YB6Y&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"[Old Version] TurboTax Deluxe 2020 Desktop Tax Software, Federal and State Returns + Federal E-file [Amazon Exclusive] [PC Do",4.6,59.9,0.0,0,www.amazon.com/TurboTax-Desktop-Software-Exclusive-Download/dp/B08HSKNTCM/ref=zg_bs_software_sccl_13/146-6529648-1733328?pd_rd_i=B08HSKNTCM&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Ralix Reinstall DVD For Windows 7 All Versions 32/64 bit. Recover, Restore, Repair Boot Disc, and Install to Factory Default ",3.5,12.9,0.0,0,www.amazon.com/Ralix-Reinstall-Windows-Versions-Recover/dp/B07ZPCNJC1/ref=zg_bs_software_sccl_14/146-6529648-1733328?pd_rd_i=B07ZPCNJC1&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Adobe | Bundle - Photoshop Elements 2022 & Premiere Elements 2022 | PC Code Software Download | Photo Editing | Video Editing,3.9,89.9,0.0,0,www.amazon.com/Adobe-Photoshop-Elements-2022-Premiere/dp/B09DCXZJ3N/ref=zg_bs_software_sccl_15/146-6529648-1733328?pd_rd_i=B09DCXZJ3N&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Quicken Deluxe Personal Finance – Manage your money and save – 1-Year Subscription (Windows/Mac),4.1,48.9,0.0,0,www.amazon.com/Quicken-Deluxe-Personal-Finance-Subscription/dp/B082DNHYL3/ref=zg_bs_software_sccl_16/146-6529648-1733328?pd_rd_i=B082DNHYL3&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Norton 360 Premium 2022 Antivirus software for 10 Devices with Auto Renewal - Includes VPN, PC Cloud Backup & Dark Web Monito",4.5,44.7,0.0,0,www.amazon.com/NEW-Norton-360-Premium-Monitoring/dp/B07QCVZW81/ref=zg_bs_software_sccl_17/146-6529648-1733328?pd_rd_i=B07QCVZW81&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Norton 360 for Amazon 2022 Antivirus software for up to 10 Devices with Auto Renewal,4.2,119.0,0.0,0,www.amazon.com/Norton-360-Amazon-Antivirus-software/dp/B085WWLW2N/ref=zg_bs_software_sccl_18/146-6529648-1733328?pd_rd_i=B085WWLW2N&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,TurboTax DLX Plus State 2021,4.9,17.7,0.0,0,www.amazon.com/TurboTax-DLX-Plus-State-2021/dp/B09RFBX42Y/ref=zg_bs_software_sccl_19/146-6529648-1733328?pd_rd_i=B09RFBX42Y&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Norton Utilities Ultimate – cleans and speeds up your PC, Windows PCs only [Download]",4.0,34.9,0.0,0,www.amazon.com/Norton-Utilities-Ultimate-Windows-Download/dp/B09VLYKW94/ref=zg_bs_software_sccl_20/146-6529648-1733328?pd_rd_i=B09VLYKW94&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"[Old Version] TurboTax Home & Business Desktop 2020 Tax Software, Federal and State Returns + Federal E-file [Amazon Exclusiv",4.6,99.9,0.0,0,www.amazon.com/TurboTax-Business-Software-Exclusive-Download/dp/B08HSJ7CTV/ref=zg_bs_software_sccl_21/146-6529648-1733328?pd_rd_i=B08HSJ7CTV&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Adobe Lightroom | Photo Editing and Organizing Software | 1-Month Subscription with Auto-Renewal, PC/Mac",3.6,9.99,0.0,0,www.amazon.com/Adobe-Lightroom-organizing-Subscription-auto-renewal/dp/B07R1DMQ4Q/ref=zg_bs_software_sccl_22/146-6529648-1733328?pd_rd_i=B07R1DMQ4Q&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,"Corel WordPerfect Office Home & Student 2021 | Office Suite of Word Processor, Spreadsheets & Presentation Software [PC Disc]",4.3,49.9,0.0,0,www.amazon.com/Corel-WordPerfect-Processor-Spreadsheets-Presentation/dp/B091KJH72X/ref=zg_bs_software_sccl_23/146-6529648-1733328?pd_rd_i=B091KJH72X&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Webroot Antivirus Software 2022 | 3 Device | 2 Year Download for PC/Mac,4.6,24.4,0.0,0,www.amazon.com/Webroot-Antivirus-Protection-Internet-Subscription/dp/B07MY44VVY/ref=zg_bs_software_sccl_24/146-6529648-1733328?pd_rd_i=B07MY44VVY&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Office Suite 2022 Compatible with Microsoft Office 2021 2019 365 2020 2016 2013 2010 2007 Word Excel PowerPoint on CD DVD Pow,3.8,17.9,0.0,0,www.amazon.com/Microsoft-Compatible-Software-Powered-OpenOfficeTM/dp/B06W9JQ1S1/ref=zg_bs_software_sccl_25/146-6529648-1733328?pd_rd_i=B06W9JQ1S1&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Adobe Acrobat Pro 2020 | PC Code,4.4,538.0,0.0,0,www.amazon.com/Adobe-Acrobat-2020-Online-Code/dp/B089P64Z1N/ref=zg_bs_software_sccl_26/146-6529648-1733328?pd_rd_i=B089P64Z1N&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Windows 10 Home OEM - 64 Bit Version | USA - Lifetime,3.8,0.0,0.0,0,www.amazon.com/Windows-10-Home-OEM-Lifetime/dp/B08G8TDCJ2/ref=zg_bs_software_sccl_27/146-6529648-1733328?pd_rd_i=B08G8TDCJ2&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Roxio Easy CD & DVD Burning 2 | Disc Burner & Video Capture Software [PC Disc],3.8,19.9,0.0,0,www.amazon.com/Corel-Roxio-Easy-DVD-Burning/dp/B07RS7XV5D/ref=zg_bs_software_sccl_28/146-6529648-1733328?pd_rd_i=B07RS7XV5D&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Adobe | Photoshop Elements 2022 | Mac Code | Software Download | Photo Editing,3.8,59.9,0.0,0,www.amazon.com/Adobe-Photoshop-Elements-2022-Code/dp/B09DCYXF4B/ref=zg_bs_software_sccl_29/146-6529648-1733328?pd_rd_i=B09DCYXF4B&psc=1
Software,http://www.amazon.com/best-sellers-software/zgbs/software/ref=zg_bs_nav_0,Webroot Antivirus Software 2022 | 3 Device | 1 Year Download for PC/Mac,4.5,18.9,0.0,0,www.amazon.com/Webroot-Antivirus-Protection-Internet-Subscription/dp/B07DDNL2BJ/ref=zg_bs_software_sccl_30/146-6529648-1733328?pd_rd_i=B07DDNL2BJ&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,"Iron Flask Sports Water Bottle - 14 Oz, 3 Lids (Straw Lid), Leak Proof, Vacuum Insulated Stainless Steel, Double Walled, Ther",4.8,17.95,45.0,104706,www.amazon.com/Iron-Flask-Sports-Water-Bottle/dp/B07XBG3YCV/ref=zg_bs_sporting-goods_sccl_1/147-6724510-7201566?pd_rd_i=B08D9FWVJD&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,"Cool Coolers by Fit + Fresh Slim Compact Reusable XL Ice Pack, Perfect for Lunch Boxes, Coolers, and Beach Bags, Blue, 4 Pack",4.7,9.98,19.0,21613,www.amazon.com/Coolers-Fit-Fresh-Compact-Reusable/dp/B09HSNWXHB/ref=zg_bs_sporting-goods_sccl_2/147-6724510-7201566?pd_rd_i=B09V3DCMGS&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,Hydro Flask Wide Mouth Straw Lid - Stainless Steel Reusable Water Bottle - Vacuum Insulated,4.8,39.95,113.95,33277,www.amazon.com/Hydro-Flask-Wide-Mouth-Straw/dp/B09CC8PSG4/ref=zg_bs_sporting-goods_sccl_3/147-6724510-7201566?pd_rd_i=B09S25YH4T&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,"SABRE Pepper Spray Keychain with Quick Release for Easy Access – Max Police Strength OC Spray, Finger Grip for Accurate Aim, ",4.7,9.69,30.0,89102,www.amazon.com/SABRE-Pepper-Keychain-Release-Access/dp/B09QNRJ8XV/ref=zg_bs_sporting-goods_sccl_4/147-6724510-7201566?pd_rd_i=B0B6R8N6WQ&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,Callaway 2021 Supersoft Golf Balls 12B PK,4.8,9.49,54.99,15075,www.amazon.com/2021-Callaway-Supersoft-Balls-Green/dp/B08TF3PT4N/ref=zg_bs_sporting-goods_sccl_5/147-6724510-7201566?pd_rd_i=B08V9VF6JF&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,"Thermoflask Double Stainless Steel Insulated Water Bottle with Two Lids, 18 Ounce, Black",4.8,17.34,47.99,41716,www.amazon.com/Thermoflask-50055-Double-Stainless-Insulated/dp/B07RWKM7L1/ref=zg_bs_sporting-goods_sccl_6/147-6724510-7201566?pd_rd_i=B087CSFW5M&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,MAGCOMSEN Men's Polo Shirt Quick Dry Performance Long and Short Sleeve Tactical Shirts Pique Jersey Golf Shirt,4.3,19.99,25.99,15365,www.amazon.com/MAGCOMSEN-Shirts-Sleeve-Summer-Fishing/dp/B0B7J7ZZBY/ref=zg_bs_sporting-goods_sccl_7/147-6724510-7201566?pd_rd_i=B07JKZZC98&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,"Amazon Basics High-Density Round Foam Roller for Exercise, Massage, Muscle Recovery - 12"", 18"", 24"", 36""",4.6,15.49,21.31,76231,www.amazon.com/AmazonBasics-High-Density-Round-Roller-18-inches/dp/B00XM2MXK8/ref=zg_bs_sporting-goods_sccl_8/147-6724510-7201566?pd_rd_i=B09LWFFRRG&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,Intex Dura-Beam Deluxe Comfort Plush Air Mattress Series with Internal Pump,4.4,41.99,169.53,30418,www.amazon.com/Intex-Comfort-Dura-Beam-Internal-Electric/dp/B0869FJCVG/ref=zg_bs_sporting-goods_sccl_9/147-6724510-7201566?pd_rd_i=B08CXZ4CYX&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,"Sweet Sweat Waist Trimmer, by Sports Research - Sweat Band Increases Stomach Temp to Cut Water Weight",4.7,23.95,30.29,167815,www.amazon.com/Sports-Research-Premium-Trimmer-Sample/dp/B07QK5ZGQ5/ref=zg_bs_sporting-goods_sccl_10/147-6724510-7201566?pd_rd_i=B09SS1NK1B&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,"Owala FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports and Travel, BPA-Free, 24-Ounce, Forresty",4.8,19.95,37.99,17364,www.amazon.com/Owala-Insulated-Stainless-BPA-Free-24-Ounce/dp/B09VCSMV97/ref=zg_bs_sporting-goods_sccl_11/147-6724510-7201566?pd_rd_i=B0B18PLGBL&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,Hydro Flask Wide Mouth Bottle with Flex Cap,4.8,25.0,109.95,27015,www.amazon.com/Hydro-Flask-Water-Bottle-Stainless/dp/B08RLSBWR6/ref=zg_bs_sporting-goods_sccl_12/147-6724510-7201566?pd_rd_i=B09S2FJ1X7&psc=1
Sports & Outdoors,http://www.amazon.com/Best-Sellers-Sports-Outdoors/zgbs/sporting-goods/ref=zg_bs_nav_0,"BlenderBottle Shaker Bottle Pro Series Perfect for Protein Shakes and Pre Workout, 24-Ounce, Ash",4.7,8.99,23.75,31919,www.amazon.com/Blender-Bottle-Pro-Shaker-24-Ounce/dp/B081SQJZJ9/ref=zg_bs_sporting-goods_sccl_13/147-6724510-7201566?pd_rd_i=B09YZXLYG6&psc=1
